time,sensor,channel,sensor_name,freq,segment_start,time_diff_s
2023-12-01T21:03:26.814054,vla2,0,Channel 1,22.48,2023-12-01T21:03:00.000000,9.392947
2023-12-01T21:03:36.126720,vla2,0,Channel 1,22.48,2023-12-01T21:03:00.000000,9.312666
2023-12-01T21:03:45.760512,vla2,0,Channel 1,20.83,2023-12-01T21:03:00.000000,9.633792
2023-12-01T21:03:56.759091,vla2,0,Channel 1,20.44,2023-12-01T21:03:00.000000,10.998579
2023-12-01T21:04:06.181683,vla2,0,Channel 1,21.65,2023-12-01T21:04:00.000000,9.422592
2023-12-01T21:04:15.855616,vla2,0,Channel 1,23.11,2023-12-01T21:04:00.000000,9.673933
2023-12-01T21:04:25.449267,vla2,0,Channel 1,21.65,2023-12-01T21:04:00.000000,9.593651
2023-12-01T21:04:36.006297,vla2,0,Channel 1,20.63,2023-12-01T21:04:00.000000,10.55703
2023-12-01T21:05:28.018278,vla2,0,Channel 1,19.17,2023-12-01T21:05:00.000000,
2023-12-01T21:05:37.652070,vla2,0,Channel 1,20.63,2023-12-01T21:05:00.000000,9.633792
2023-12-01T21:05:47.045017,vla2,0,Channel 1,20.19,2023-12-01T21:05:00.000000,9.392947
2023-12-01T21:05:57.321062,vla2,0,Channel 1,21.65,2023-12-01T21:05:00.000000,10.276045
2023-12-01T21:06:07.827456,vla2,0,Channel 1,21.02,2023-12-01T21:06:00.000000,10.506394
2023-12-01T21:06:17.285632,vla2,0,Channel 1,22.72,2023-12-01T21:06:00.000000,9.458176
2023-12-01T21:06:27.069952,vla2,0,Channel 1,22.72,2023-12-01T21:06:00.000000,9.78432
2023-12-01T21:06:37.506560,vla2,0,Channel 1,21.26,2023-12-01T21:06:00.000000,10.436608
2023-12-01T21:06:46.769049,vla2,0,Channel 1,21.46,2023-12-01T21:06:00.000000,9.262489
2023-12-01T21:06:56.227225,vla2,0,Channel 1,21.26,2023-12-01T21:06:00.000000,9.458176
2023-12-01T21:07:31.570739,vla2,0,Channel 1,20.44,2023-12-01T21:07:00.000000,
2023-12-01T21:07:40.898457,vla2,0,Channel 1,19.8,2023-12-01T21:07:00.000000,9.327717999999999
2023-12-01T21:07:50.226176,vla2,0,Channel 1,20.63,2023-12-01T21:07:00.000000,9.327719
2023-12-01T21:08:00.140953,vla2,0,Channel 1,18.34,2023-12-01T21:07:00.000000,9.914776999999999
2023-12-01T21:08:09.392947,vla2,0,Channel 1,20.19,2023-12-01T21:08:00.000000,9.251994
2023-12-01T21:08:18.655436,vla2,0,Channel 1,20.44,2023-12-01T21:08:00.000000,9.262489
2023-12-01T21:08:29.483417,vla2,0,Channel 1,20.44,2023-12-01T21:08:00.000000,10.827981
2023-12-01T21:08:39.920025,vla2,0,Channel 1,22.48,2023-12-01T21:08:00.000000,10.436608
2023-12-01T21:08:49.378201,vla2,0,Channel 1,21.26,2023-12-01T21:08:00.000000,9.458176
2023-12-01T21:08:59.227750,vla2,0,Channel 1,20.0,2023-12-01T21:08:00.000000,9.849549
2023-12-01T21:09:08.414515,vla2,0,Channel 1,22.09,2023-12-01T21:09:00.000000,9.186765
2023-12-01T21:09:19.177267,vla2,0,Channel 1,20.19,2023-12-01T21:09:00.000000,10.762751999999999
2023-12-01T21:09:28.831129,vla2,0,Channel 1,20.0,2023-12-01T21:09:00.000000,9.653862
2023-12-01T21:09:38.158848,vla2,0,Channel 1,20.44,2023-12-01T21:09:00.000000,9.327719
2023-12-01T21:09:47.551795,vla2,0,Channel 1,20.63,2023-12-01T21:09:00.000000,9.392947
2023-12-01T21:09:58.053632,vla2,0,Channel 1,20.44,2023-12-01T21:09:00.000000,10.501837
2023-12-01T21:10:07.370854,vla2,0,Channel 1,20.83,2023-12-01T21:10:00.000000,9.317222
2023-12-01T21:10:17.220403,vla2,0,Channel 1,20.83,2023-12-01T21:10:00.000000,9.849549
2023-12-01T21:10:27.461324,vla2,0,Channel 1,19.61,2023-12-01T21:10:00.000000,10.240921
2023-12-01T21:11:52.639641,vla2,0,Channel 1,19.61,2023-12-01T21:11:00.000000,
2023-12-01T21:12:02.087321,vla2,0,Channel 1,20.19,2023-12-01T21:12:00.000000,9.44768
2023-12-01T21:12:11.219353,vla2,0,Channel 1,19.8,2023-12-01T21:12:00.000000,9.132031999999999
2023-12-01T21:12:22.243020,vla2,0,Channel 1,20.63,2023-12-01T21:12:00.000000,11.023667
2023-12-01T21:12:31.440281,vla2,0,Channel 1,21.02,2023-12-01T21:12:00.000000,9.197261
2023-12-01T21:12:41.028915,vla2,0,Channel 1,21.65,2023-12-01T21:12:00.000000,9.588633999999999
2023-12-01T21:12:50.813235,vla2,0,Channel 1,19.61,2023-12-01T21:12:00.000000,9.78432
2023-12-01T21:13:00.326144,vla2,0,Channel 1,23.36,2023-12-01T21:13:00.000000,9.512908999999999
2023-12-01T21:13:09.980006,vla2,0,Channel 1,21.02,2023-12-01T21:13:00.000000,9.653862
2023-12-01T21:13:20.090470,vla2,0,Channel 1,19.61,2023-12-01T21:13:00.000000,10.110464
2023-12-01T21:13:29.613875,vla2,0,Channel 1,20.19,2023-12-01T21:13:00.000000,9.523405
2023-12-01T21:13:38.680678,vla2,0,Channel 1,22.72,2023-12-01T21:13:00.000000,9.066803
2023-12-01T21:13:48.138854,vla2,0,Channel 1,22.48,2023-12-01T21:13:00.000000,9.458176
2023-12-01T21:13:57.270886,vla2,0,Channel 1,21.65,2023-12-01T21:13:00.000000,9.132031999999999
2023-12-01T21:14:07.370854,vla2,0,Channel 1,19.8,2023-12-01T21:14:00.000000,10.099967999999999
2023-12-01T21:14:17.937920,vla2,0,Channel 1,20.0,2023-12-01T21:14:00.000000,10.567065999999999
2023-12-01T21:14:27.330867,vla2,0,Channel 1,21.65,2023-12-01T21:14:00.000000,9.392947
2023-12-01T21:14:37.310873,vla2,0,Channel 1,20.83,2023-12-01T21:14:00.000000,9.980006
2023-12-01T21:14:46.312448,vla2,0,Channel 1,22.48,2023-12-01T21:14:00.000000,9.001574999999999
2023-12-01T21:14:55.966310,vla2,0,Channel 1,21.46,2023-12-01T21:14:00.000000,9.653862
2023-12-01T21:15:05.413990,vla2,0,Channel 1,20.44,2023-12-01T21:15:00.000000,9.44768
2023-12-01T21:15:14.611251,vla2,0,Channel 1,21.65,2023-12-01T21:15:00.000000,9.197261
2023-12-01T21:15:24.591257,vla2,0,Channel 1,20.44,2023-12-01T21:15:00.000000,9.980006
2023-12-01T21:15:34.310348,vla2,0,Channel 1,19.8,2023-12-01T21:15:00.000000,9.719090999999999
2023-12-01T21:15:43.311923,vla2,0,Channel 1,20.63,2023-12-01T21:15:00.000000,9.001574999999999
2023-12-01T21:15:52.704870,vla2,0,Channel 1,22.48,2023-12-01T21:15:00.000000,9.392947
2023-12-01T21:16:02.152550,vla2,0,Channel 1,22.48,2023-12-01T21:16:00.000000,9.44768
2023-12-01T21:16:11.480268,vla2,0,Channel 1,20.83,2023-12-01T21:16:00.000000,9.327717999999999
2023-12-01T21:16:21.134131,vla2,0,Channel 1,20.63,2023-12-01T21:16:00.000000,9.653863
2023-12-01T21:16:31.505510,vla2,0,Channel 1,20.63,2023-12-01T21:16:00.000000,10.371379
2023-12-01T21:16:40.441856,vla2,0,Channel 1,22.72,2023-12-01T21:16:00.000000,8.936346
2023-12-01T21:16:50.160947,vla2,0,Channel 1,22.72,2023-12-01T21:16:00.000000,9.719090999999999
2023-12-01T21:16:59.488665,vla2,0,Channel 1,20.19,2023-12-01T21:16:00.000000,9.327717999999999
2023-12-01T21:17:08.479744,vla2,0,Channel 1,20.0,2023-12-01T21:17:00.000000,8.991079
2023-12-01T21:17:17.677004,vla2,0,Channel 1,20.19,2023-12-01T21:17:00.000000,9.19726
2023-12-01T21:17:27.396096,vla2,0,Channel 1,20.83,2023-12-01T21:17:00.000000,9.719092
2023-12-01T21:17:37.832704,vla2,0,Channel 1,20.0,2023-12-01T21:17:00.000000,10.436608
2023-12-01T21:17:48.660684,vla2,0,Channel 1,20.0,2023-12-01T21:17:00.000000,10.82798
2023-12-01T21:17:58.445004,vla2,0,Channel 1,23.94,2023-12-01T21:17:00.000000,9.78432
2023-12-01T21:18:08.153600,vla2,0,Channel 1,20.0,2023-12-01T21:18:00.000000,9.708596
2023-12-01T21:18:17.546547,vla2,0,Channel 1,20.83,2023-12-01T21:18:00.000000,9.392947
2023-12-01T21:18:26.809036,vla2,0,Channel 1,19.8,2023-12-01T21:18:00.000000,9.262489
2023-12-01T21:18:37.571788,vla2,0,Channel 1,19.61,2023-12-01T21:18:00.000000,10.762751999999999
2023-12-01T21:20:07.240396,vla2,0,Channel 1,20.0,2023-12-01T21:20:00.000000,
2023-12-01T21:20:17.611776,vla2,0,Channel 1,20.63,2023-12-01T21:20:00.000000,10.37138
2023-12-01T21:20:27.461324,vla2,0,Channel 1,21.02,2023-12-01T21:20:00.000000,9.849548
2023-12-01T21:20:36.789043,vla2,0,Channel 1,22.48,2023-12-01T21:20:00.000000,9.327719
2023-12-01T21:20:45.921075,vla2,0,Channel 1,21.65,2023-12-01T21:20:00.000000,9.132031999999999
2023-12-01T21:20:55.509708,vla2,0,Channel 1,22.28,2023-12-01T21:20:00.000000,9.588633
2023-12-01T21:21:04.957388,vla2,0,Channel 1,22.72,2023-12-01T21:21:00.000000,9.44768
2023-12-01T21:21:14.415564,vla2,0,Channel 1,22.28,2023-12-01T21:21:00.000000,9.458176
2023-12-01T21:21:24.591257,vla2,0,Channel 1,20.63,2023-12-01T21:21:00.000000,10.175692999999999
2023-12-01T21:21:33.266688,vla2,0,Channel 1,20.19,2023-12-01T21:21:00.000000,8.675431
2023-12-01T21:21:42.920550,vla2,0,Channel 1,20.63,2023-12-01T21:21:00.000000,9.653862
2023-12-01T21:21:52.117811,vla2,0,Channel 1,21.02,2023-12-01T21:21:00.000000,9.197261
2023-12-01T21:22:02.152550,vla2,0,Channel 1,19.37,2023-12-01T21:22:00.000000,10.034739
2023-12-01T21:22:11.936870,vla2,0,Channel 1,19.37,2023-12-01T21:22:00.000000,9.78432
2023-12-01T21:22:21.329817,vla2,0,Channel 1,20.19,2023-12-01T21:22:00.000000,9.392947
2023-12-01T21:22:30.722764,vla2,0,Channel 1,20.0,2023-12-01T21:22:00.000000,9.392947
2023-12-01T21:22:40.115712,vla2,0,Channel 1,20.44,2023-12-01T21:22:00.000000,9.392947999999999
2023-12-01T21:22:49.639116,vla2,0,Channel 1,20.63,2023-12-01T21:22:00.000000,9.523404
2023-12-01T21:22:59.097292,vla2,0,Channel 1,20.44,2023-12-01T21:22:00.000000,9.458176
2023-12-01T21:23:08.284057,vla2,0,Channel 1,20.19,2023-12-01T21:23:00.000000,9.186765
2023-12-01T21:23:17.937920,vla2,0,Channel 1,19.37,2023-12-01T21:23:00.000000,9.653863
2023-12-01T21:23:26.939494,vla2,0,Channel 1,22.48,2023-12-01T21:23:00.000000,9.001574
2023-12-01T21:23:36.136755,vla2,0,Channel 1,22.48,2023-12-01T21:23:00.000000,9.197261
2023-12-01T21:23:46.442905,vla2,0,Channel 1,19.8,2023-12-01T21:23:00.000000,10.306149999999999
2023-12-01T21:23:56.879513,vla2,0,Channel 1,20.44,2023-12-01T21:23:00.000000,10.436608
2023-12-01T21:24:06.392422,vla2,0,Channel 1,20.19,2023-12-01T21:24:00.000000,9.512908999999999
2023-12-01T21:25:13.045760,vla2,0,Channel 1,20.0,2023-12-01T21:25:00.000000,
2023-12-01T21:25:22.243020,vla2,0,Channel 1,19.8,2023-12-01T21:25:00.000000,9.19726
2023-12-01T21:25:33.005772,vla2,0,Channel 1,20.0,2023-12-01T21:25:00.000000,10.762751999999999
2023-12-01T21:25:42.137804,vla2,0,Channel 1,21.9,2023-12-01T21:25:00.000000,9.132031999999999
2023-12-01T21:25:51.661209,vla2,0,Channel 1,22.48,2023-12-01T21:25:00.000000,9.523405
2023-12-01T21:26:01.108889,vla2,0,Channel 1,21.26,2023-12-01T21:26:00.000000,9.44768
2023-12-01T21:26:11.741184,vla2,0,Channel 1,19.61,2023-12-01T21:26:00.000000,10.632295
2023-12-01T21:26:21.590732,vla2,0,Channel 1,20.19,2023-12-01T21:26:00.000000,9.849548
2023-12-01T21:26:30.918451,vla2,0,Channel 1,19.8,2023-12-01T21:26:00.000000,9.327719
2023-12-01T21:26:40.376627,vla2,0,Channel 1,20.19,2023-12-01T21:26:00.000000,9.458176
2023-12-01T21:28:25.439232,vla2,0,Channel 1,20.0,2023-12-01T21:28:00.000000,
2023-12-01T21:28:35.745382,vla2,0,Channel 1,19.37,2023-12-01T21:28:00.000000,10.306149999999999
2023-12-01T21:28:44.877414,vla2,0,Channel 1,20.19,2023-12-01T21:28:00.000000,9.132031999999999
2023-12-01T21:28:53.813760,vla2,0,Channel 1,19.8,2023-12-01T21:28:00.000000,8.936346
2023-12-01T21:29:03.261440,vla2,0,Channel 1,21.46,2023-12-01T21:29:00.000000,9.44768
2023-12-01T21:29:12.393472,vla2,0,Channel 1,23.11,2023-12-01T21:29:00.000000,9.132031999999999
2023-12-01T21:29:21.590732,vla2,0,Channel 1,22.48,2023-12-01T21:29:00.000000,9.19726
2023-12-01T21:29:31.375052,vla2,0,Channel 1,21.65,2023-12-01T21:29:00.000000,9.78432
2023-12-01T21:29:40.833228,vla2,0,Channel 1,21.26,2023-12-01T21:29:00.000000,9.458176
2023-12-01T21:29:51.269836,vla2,0,Channel 1,20.63,2023-12-01T21:29:00.000000,10.436608
2023-12-01T21:30:00.521830,vla2,0,Channel 1,20.44,2023-12-01T21:30:00.000000,9.251994
2023-12-01T21:30:09.914777,vla2,0,Channel 1,18.98,2023-12-01T21:30:00.000000,9.392947
2023-12-01T21:30:20.351385,vla2,0,Channel 1,19.61,2023-12-01T21:30:00.000000,10.436608
2023-12-01T21:30:29.809561,vla2,0,Channel 1,19.8,2023-12-01T21:30:00.000000,9.458176
2023-12-01T21:30:38.811136,vla2,0,Channel 1,21.02,2023-12-01T21:30:00.000000,9.001574999999999
2023-12-01T21:30:48.464998,vla2,0,Channel 1,19.37,2023-12-01T21:30:00.000000,9.653862
2023-12-01T21:30:57.466572,vla2,0,Channel 1,22.48,2023-12-01T21:30:00.000000,9.001574
2023-12-01T21:31:07.305625,vla2,0,Channel 1,19.61,2023-12-01T21:31:00.000000,9.839053
2023-12-01T21:31:16.372428,vla2,0,Channel 1,21.46,2023-12-01T21:31:00.000000,9.066803
2023-12-01T21:31:26.091520,vla2,0,Channel 1,20.0,2023-12-01T21:31:00.000000,9.719092
2023-12-01T21:31:35.680153,vla2,0,Channel 1,20.19,2023-12-01T21:31:00.000000,9.588633
2023-12-01T21:31:45.268787,vla2,0,Channel 1,19.8,2023-12-01T21:31:00.000000,9.588633999999999
2023-12-01T21:31:55.379251,vla2,0,Channel 1,20.83,2023-12-01T21:31:00.000000,10.110464
2023-12-01T21:32:05.674905,vla2,0,Channel 1,19.37,2023-12-01T21:32:00.000000,10.295653999999999
2023-12-01T21:32:14.611251,vla2,0,Channel 1,21.02,2023-12-01T21:32:00.000000,8.936346
2023-12-01T21:32:23.678054,vla2,0,Channel 1,21.9,2023-12-01T21:32:00.000000,9.066803
2023-12-01T21:32:33.201459,vla2,0,Channel 1,20.44,2023-12-01T21:32:00.000000,9.523405
2023-12-01T21:32:42.529177,vla2,0,Channel 1,21.65,2023-12-01T21:32:00.000000,9.327717999999999
2023-12-01T21:32:52.183040,vla2,0,Channel 1,20.19,2023-12-01T21:32:00.000000,9.653863
2023-12-01T21:33:01.761177,vla2,0,Channel 1,19.61,2023-12-01T21:33:00.000000,9.578137
2023-12-01T21:33:11.545497,vla2,0,Channel 1,20.0,2023-12-01T21:33:00.000000,9.78432
2023-12-01T21:33:21.068902,vla2,0,Channel 1,19.37,2023-12-01T21:33:00.000000,9.523405
2023-12-01T21:34:45.268787,vla2,0,Channel 1,19.37,2023-12-01T21:34:00.000000,
2023-12-01T21:34:54.857420,vla2,0,Channel 1,20.83,2023-12-01T21:34:00.000000,9.588633
2023-12-01T21:35:03.783270,vla2,0,Channel 1,19.8,2023-12-01T21:35:00.000000,8.925849999999999
2023-12-01T21:35:13.632819,vla2,0,Channel 1,22.28,2023-12-01T21:35:00.000000,9.849549
2023-12-01T21:35:22.830080,vla2,0,Channel 1,22.09,2023-12-01T21:35:00.000000,9.197261
2023-12-01T21:35:31.701196,vla2,0,Channel 1,21.9,2023-12-01T21:35:00.000000,8.871115999999999
2023-12-01T21:35:41.159372,vla2,0,Channel 1,22.48,2023-12-01T21:35:00.000000,9.458176
2023-12-01T21:35:51.074150,vla2,0,Channel 1,22.92,2023-12-01T21:35:00.000000,9.914778
2023-12-01T21:36:01.761177,vla2,0,Channel 1,19.37,2023-12-01T21:36:00.000000,10.687026999999999
2023-12-01T21:36:11.284582,vla2,0,Channel 1,21.26,2023-12-01T21:36:00.000000,9.523405
2023-12-01T21:36:20.677529,vla2,0,Channel 1,20.83,2023-12-01T21:36:00.000000,9.392947
2023-12-01T21:36:31.440281,vla2,0,Channel 1,20.0,2023-12-01T21:36:00.000000,10.762751999999999
2023-12-01T21:36:40.768000,vla2,0,Channel 1,21.9,2023-12-01T21:36:00.000000,9.327719
2023-12-01T21:36:50.160947,vla2,0,Channel 1,22.72,2023-12-01T21:36:00.000000,9.392947
2023-12-01T21:36:59.684352,vla2,0,Channel 1,22.72,2023-12-01T21:36:00.000000,9.523405
2023-12-01T21:37:09.066803,vla2,0,Channel 1,21.9,2023-12-01T21:37:00.000000,9.382451
2023-12-01T21:37:18.785894,vla2,0,Channel 1,19.61,2023-12-01T21:37:00.000000,9.719090999999999
2023-12-01T21:37:28.700672,vla2,0,Channel 1,19.8,2023-12-01T21:37:00.000000,9.914778
2023-12-01T21:37:37.767475,vla2,0,Channel 1,20.44,2023-12-01T21:37:00.000000,9.066803
2023-12-01T21:37:48.464998,vla2,0,Channel 1,20.19,2023-12-01T21:37:00.000000,10.697523
2023-12-01T21:37:57.923174,vla2,0,Channel 1,20.63,2023-12-01T21:37:00.000000,9.458176
2023-12-01T21:38:07.566540,vla2,0,Channel 1,20.44,2023-12-01T21:38:00.000000,9.643366
2023-12-01T21:38:16.959488,vla2,0,Channel 1,19.8,2023-12-01T21:38:00.000000,9.392947999999999
2023-12-01T21:38:26.156748,vla2,0,Channel 1,20.44,2023-12-01T21:38:00.000000,9.19726
2023-12-01T21:38:35.484467,vla2,0,Channel 1,21.26,2023-12-01T21:38:00.000000,9.327719
2023-12-01T21:38:44.681728,vla2,0,Channel 1,19.61,2023-12-01T21:38:00.000000,9.197261
2023-12-01T21:38:54.139904,vla2,0,Channel 1,20.0,2023-12-01T21:38:00.000000,9.458176
2023-12-01T21:39:04.957388,vla2,0,Channel 1,19.37,2023-12-01T21:39:00.000000,10.817484
2023-12-01T21:39:15.067852,vla2,0,Channel 1,19.37,2023-12-01T21:39:00.000000,10.110464
2023-12-01T21:39:24.721715,vla2,0,Channel 1,18.98,2023-12-01T21:39:00.000000,9.653863
2023-12-01T21:39:34.310348,vla2,0,Channel 1,19.17,2023-12-01T21:39:00.000000,9.588633
2023-12-01T21:39:44.486041,vla2,0,Channel 1,20.63,2023-12-01T21:39:00.000000,10.175692999999999
2023-12-01T21:39:54.400819,vla2,0,Channel 1,18.98,2023-12-01T21:39:00.000000,9.914778
2023-12-01T21:40:03.783270,vla2,0,Channel 1,18.34,2023-12-01T21:40:00.000000,9.382451
2023-12-01T21:40:14.806937,vla2,0,Channel 1,18.34,2023-12-01T21:40:00.000000,11.023667
2023-12-01T21:40:23.678054,vla2,0,Channel 1,22.09,2023-12-01T21:40:00.000000,8.871117
2023-12-01T21:40:33.201459,vla2,0,Channel 1,20.63,2023-12-01T21:40:00.000000,9.523405
2023-12-01T21:40:42.985779,vla2,0,Channel 1,20.83,2023-12-01T21:40:00.000000,9.78432
2023-12-01T21:40:53.161472,vla2,0,Channel 1,19.37,2023-12-01T21:40:00.000000,10.175692999999999
2023-12-01T21:42:47.617024,vla2,0,Channel 1,19.61,2023-12-01T21:42:00.000000,
2023-12-01T21:42:57.140428,vla2,0,Channel 1,19.17,2023-12-01T21:42:00.000000,9.523404
2023-12-01T21:43:06.261964,vla2,0,Channel 1,20.44,2023-12-01T21:43:00.000000,9.121535999999999
2023-12-01T21:43:16.502886,vla2,0,Channel 1,18.54,2023-12-01T21:43:00.000000,10.240922
2023-12-01T21:43:25.895833,vla2,0,Channel 1,20.44,2023-12-01T21:43:00.000000,9.392947
2023-12-01T21:43:35.941068,vla2,0,Channel 1,21.02,2023-12-01T21:43:00.000000,10.045235
2023-12-01T21:43:46.377676,vla2,0,Channel 1,20.19,2023-12-01T21:43:00.000000,10.436608
2023-12-01T21:43:56.227225,vla2,0,Channel 1,20.63,2023-12-01T21:43:00.000000,9.849549
2023-12-01T21:44:05.740134,vla2,0,Channel 1,20.0,2023-12-01T21:44:00.000000,9.512908999999999
2023-12-01T22:15:07.175168,vla2,0,Channel 1,19.61,2023-12-01T22:15:00.000000,
2023-12-01T22:15:16.894259,vla2,0,Channel 1,19.17,2023-12-01T22:15:00.000000,9.719090999999999
2023-12-01T22:15:26.221977,vla2,0,Channel 1,19.37,2023-12-01T22:15:00.000000,9.327717999999999
2023-12-01T22:15:35.549696,vla2,0,Channel 1,19.61,2023-12-01T22:15:00.000000,9.327719
2023-12-01T22:15:45.073100,vla2,0,Channel 1,19.61,2023-12-01T22:15:00.000000,9.523404
2023-12-01T22:15:54.726963,vla2,0,Channel 1,19.8,2023-12-01T22:15:00.000000,9.653863
2023-12-01T22:16:04.566016,vla2,0,Channel 1,19.61,2023-12-01T22:16:00.000000,9.839053
2023-12-01T22:16:14.219878,vla2,0,Channel 1,19.61,2023-12-01T22:16:00.000000,9.653862
2023-12-01T22:16:25.243545,vla2,0,Channel 1,19.61,2023-12-01T22:16:00.000000,11.023667
2023-12-01T22:16:35.941068,vla2,0,Channel 1,19.37,2023-12-01T22:16:00.000000,10.697523
2023-12-01T22:16:45.399244,vla2,0,Channel 1,19.17,2023-12-01T22:16:00.000000,9.458176
2023-12-01T22:16:54.531276,vla2,0,Channel 1,19.61,2023-12-01T22:16:00.000000,9.132031999999999
2023-12-01T22:17:03.587584,vla2,0,Channel 1,20.0,2023-12-01T22:17:00.000000,9.056308
2023-12-01T22:17:12.980531,vla2,0,Channel 1,19.61,2023-12-01T22:17:00.000000,9.392947
2023-12-01T22:17:22.830080,vla2,0,Channel 1,20.0,2023-12-01T22:17:00.000000,9.849549
2023-12-01T22:17:32.483942,vla2,0,Channel 1,20.19,2023-12-01T22:17:00.000000,9.653862
2023-12-01T22:17:41.811660,vla2,0,Channel 1,19.8,2023-12-01T22:17:00.000000,9.327717999999999
2023-12-01T22:17:52.052582,vla2,0,Channel 1,19.8,2023-12-01T22:17:00.000000,10.240922
2023-12-01T22:18:02.413465,vla2,0,Channel 1,19.61,2023-12-01T22:18:00.000000,10.360883
2023-12-01T22:18:12.523929,vla2,0,Channel 1,19.37,2023-12-01T22:18:00.000000,10.110464
2023-12-01T22:18:21.590732,vla2,0,Channel 1,19.17,2023-12-01T22:18:00.000000,9.066803
2023-12-01T22:18:30.983680,vla2,0,Channel 1,19.37,2023-12-01T22:18:00.000000,9.392947999999999
2023-12-01T22:18:40.572313,vla2,0,Channel 1,19.61,2023-12-01T22:18:00.000000,9.588633
2023-12-01T22:18:49.965260,vla2,0,Channel 1,19.61,2023-12-01T22:18:00.000000,9.392947
2023-12-01T22:18:59.358208,vla2,0,Channel 1,19.61,2023-12-01T22:18:00.000000,9.392947999999999
2023-12-01T22:19:09.111961,vla2,0,Channel 1,18.73,2023-12-01T22:19:00.000000,9.753753
2023-12-01T22:19:18.264064,vla2,0,Channel 1,19.61,2023-12-01T22:19:00.000000,9.152103
2023-12-01T22:19:28.499968,vla2,0,Channel 1,19.8,2023-12-01T22:19:00.000000,10.235904
2023-12-01T22:19:38.254182,vla2,0,Channel 1,19.61,2023-12-01T22:19:00.000000,9.754214
2023-12-01T22:19:47.366144,vla2,0,Channel 1,21.26,2023-12-01T22:19:00.000000,9.111962
2023-12-01T22:19:57.441484,vla2,0,Channel 1,19.8,2023-12-01T22:19:00.000000,10.075339999999999
2023-12-01T22:20:06.864076,vla2,0,Channel 1,19.37,2023-12-01T22:20:00.000000,9.422592
2023-12-01T22:20:16.136601,vla2,0,Channel 1,19.71,2023-12-01T22:20:00.000000,9.272525
2023-12-01T22:20:25.810534,vla2,0,Channel 1,19.46,2023-12-01T22:20:00.000000,9.673933
2023-12-01T22:20:35.604889,vla2,0,Channel 1,19.37,2023-12-01T22:20:00.000000,9.794355
2023-12-01T22:20:44.957696,vla2,0,Channel 1,22.28,2023-12-01T22:20:00.000000,9.352807
2023-12-01T22:20:54.551347,vla2,0,Channel 1,22.72,2023-12-01T22:20:00.000000,9.593651
2023-12-01T22:21:03.692953,vla2,0,Channel 1,23.36,2023-12-01T22:21:00.000000,9.141606
2023-12-01T22:21:13.808435,vla2,0,Channel 1,20.0,2023-12-01T22:21:00.000000,10.115482
2023-12-01T22:21:22.920396,vla2,0,Channel 1,19.46,2023-12-01T22:21:00.000000,9.111960999999999
2023-12-01T22:21:32.112640,vla2,0,Channel 1,19.37,2023-12-01T22:21:00.000000,9.192243999999999
2023-12-01T22:23:56.959795,vla2,0,Channel 1,21.55,2023-12-01T22:23:00.000000,
2023-12-01T22:24:07.225344,vla2,0,Channel 1,21.99,2023-12-01T22:24:00.000000,10.265549
2023-12-01T22:24:16.818995,vla2,0,Channel 1,21.02,2023-12-01T22:24:00.000000,9.593651
2023-12-01T22:24:26.573209,vla2,0,Channel 1,21.36,2023-12-01T22:24:00.000000,9.754214
2023-12-01T22:24:37.250662,vla2,0,Channel 1,21.17,2023-12-01T22:24:00.000000,10.677453
2023-12-01T22:24:47.045017,vla2,0,Channel 1,21.36,2023-12-01T22:24:00.000000,9.794355
2023-12-01T22:24:56.718950,vla2,0,Channel 1,21.02,2023-12-01T22:24:00.000000,9.673933
2023-12-01T22:25:05.820416,vla2,0,Channel 1,22.28,2023-12-01T22:25:00.000000,9.101466
2023-12-01T22:25:15.695052,vla2,0,Channel 1,22.19,2023-12-01T22:25:00.000000,9.874635999999999
2023-12-01T22:25:26.252083,vla2,0,Channel 1,21.65,2023-12-01T22:25:00.000000,10.557031
2023-12-01T22:25:35.926016,vla2,0,Channel 1,20.44,2023-12-01T22:25:00.000000,9.673933
2023-12-01T22:25:45.840793,vla2,0,Channel 1,20.83,2023-12-01T22:25:00.000000,9.914776999999999
2023-12-01T22:25:55.434444,vla2,0,Channel 1,21.17,2023-12-01T22:25:00.000000,9.593651
2023-12-01T22:26:04.535910,vla2,0,Channel 1,21.26,2023-12-01T22:26:00.000000,9.101466
2023-12-01T22:26:13.688012,vla2,0,Channel 1,21.02,2023-12-01T22:26:00.000000,9.152102
2023-12-01T22:26:23.361945,vla2,0,Channel 1,21.46,2023-12-01T22:26:00.000000,9.673933
2023-12-01T22:26:32.915456,vla2,0,Channel 1,22.92,2023-12-01T22:26:00.000000,9.553511
2023-12-01T22:26:42.950656,vla2,0,Channel 1,23.55,2023-12-01T22:26:00.000000,10.0352
2023-12-01T22:26:52.825292,vla2,0,Channel 1,22.92,2023-12-01T22:26:00.000000,9.874635999999999
2023-12-01T22:27:02.528870,vla2,0,Channel 1,21.65,2023-12-01T22:27:00.000000,9.703578
2023-12-01T22:27:12.644352,vla2,0,Channel 1,21.02,2023-12-01T22:27:00.000000,10.115482
2023-12-01T22:27:22.197862,vla2,0,Channel 1,21.26,2023-12-01T22:27:00.000000,9.55351
2023-12-01T22:27:31.390105,vla2,0,Channel 1,21.65,2023-12-01T22:27:00.000000,9.192243
2023-12-01T22:27:40.863334,vla2,0,Channel 1,22.92,2023-12-01T22:27:00.000000,9.473229
